"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100798636,"LOC100798636","GLYMA_18G287700","heat shock cognate 70 kDa protein 2",107423,"MSTRG.36332","t40","up",NA,NA
100798683,"LOC100798683","GLYMA_12G218100","exosome complex exonuclease RRP44 homolog A",72001,"MSTRG.24443","t40","up",NA,NA
100798696,"LOC100798696","GLYMA_20G188800","GABA transporter 1",117315,"MSTRG.39611","t40","up",NA,NA
100798759,"LOC100798759","GLYMA_16G165900","cellulose synthase A catalytic subunit 2 [UDP-forming]",95055,"MSTRG.32075","t40","up",NA,NA
100798816,"LOC100798816","GLYMA_18G013100","E3 ubiquitin-protein ligase RGLG5",102037,"MSTRG.34572","t40","up",NA,NA
100798818,"LOC100798818","GLYMA_10G022300","uncharacterized LOC100798818",55560,"MSTRG.18928","t40","up",NA,NA
100798875,"LOC100798875","GLYMA_05G178200","calmodulin-binding transcription activator 1",27164,"MSTRG.9176","t40","up",NA,NA
100798901,"LOC100798901","GLYMA_13G032000","probable receptor-like protein kinase At1g11050",73242,"MSTRG.24743","t40","up",NA,NA
100798930,"LOC100798930","GLYMA_08G277000","probable 1-deoxy-D-xylulose-5-phosphate synthase 2, chloroplastic",47402,"MSTRG.16167","t40","up",NA,NA
100798963,"LOC100798963","GLYMA_01G007500","receptor-like protein kinase HSL1",377,"MSTRG.163","t40","up",NA,NA
100799023,"LOC100799023","GLYMA_11G159021v4","UPF0496 protein 4",64746,"MSTRG.22158","t40","up",NA,NA
100799073,"LOC100799073","GLYMA_13G285400","chitin-inducible gibberellin-responsive protein 1",78821,"MSTRG.26730","t40","up",NA,NA
100799139,"LOC100799139","GLYMA_17G039000","S-adenosylmethionine synthase",96899,"MSTRG.32793","t40","up",NA,NA
100799160,"LOC100799160","GLYMA_10G185200","calmodulin calcium-dependent NAD kinase",59199,"MSTRG.20016","t40","up",NA,NA
100799282,"LOC100799282","GLYMA_16G145700","rhomboid-like protein 19",94692,"MSTRG.31940","t40","up",NA,NA
100799303,"LOC100799303","GLYMA_01G187700","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",4146,"MSTRG.1356","t40","up",NA,NA
100799312,"LOC100799312","GLYMA_17G123800","putative phospholipid-transporting ATPase 9",98745,"MSTRG.33512","t40","up",NA,NA
100799343,"LOC100799343","GLYMA_18G193400","laccase-7",105575,"MSTRG.35669","t40","up",NA,NA
100799350,"LOC100799350","GLYMA_03G005000","ELMO domain-containing protein A",11957,"MSTRG.4135","t40","up",NA,NA
100799367,"LOC100799367","GLYMA_19G127800","probable mediator of RNA polymerase II transcription subunit 26b",110405,"MSTRG.37220","t40","up",NA,NA
100799367,"LOC100799367","GLYMA_19G127800","probable mediator of RNA polymerase II transcription subunit 26b",110404,"MSTRG.37220","t40","up",NA,NA
100799411,"LOC100799411","GLYMA_13G110700","serine/threonine-protein kinase RIPK",75062,"MSTRG.25331","t40","up","serine/threonine-protein kinase RIPK","GO:0005524,GO:0004672"
100799458,"LOC100799458","GLYMA_08G058900","F-box protein At1g61340",42768,"MSTRG.14561","t40","up",NA,NA
100799496,"LOC100799496","GLYMA_09G004800","probable F-box protein At4g22030",49448,"MSTRG.16833","t40","up",NA,NA
100799515,"LOC100799515","GLYMA_10G221200","ethanolamine kinase 2-like",59987,"MSTRG.20301","t40","up",NA,NA
100799550,"LOC100799550","GLYMA_11G055100","mitogen-activated protein kinase kinase kinase 20",62821,"MSTRG.21370","t40","up",NA,NA
100799675,"LOC100799675","GLYMA_10G233500","U-box domain-containing protein 32",60241,"MSTRG.20388","t40","up",NA,NA
100799682,"LOC100799682","GLYMA_10G152200v4","respiratory burst oxidase homolog protein B-like",58454,"MSTRG.19751","t40","up",NA,NA
100799726,"LOC100799726","GLYMA_04G119700","trehalose-phosphate phosphatase A",19931,"MSTRG.6857","t40","up",NA,NA
100799729,"LOC100799729","GLYMA_04G186300","short-chain dehydrogenase TIC 32, chloroplastic",21403,"MSTRG.7225","t40","up",NA,NA
100799731,"LOC100799731","GLYMA_12G054200","cyanogenic beta-glucosidase",68590,"MSTRG.23402","t40","up",NA,NA
100799752,"LOC100799752","GLYMA_05G094400","mitogen-activated protein kinase kinase kinase 20",25417,"MSTRG.8560","t40","up","mitogen-activated protein kinase kinase kinase 20","GO:0005524,GO:0004674"
100799780,"LOC100799780","GLYMA_13G053800","receptor-like protein kinase FERONIA",73834,"MSTRG.24902","t40","up",NA,NA
100799835,"LOC100799835","GLYMA_17G244200","patatin-like protein 2",101352,"MSTRG.34320","t40","up",NA,NA
100799838,"LOC100799838","GLYMA_17G011600","S-type anion channel SLAH4",96360,"MSTRG.32547","t40","up","S-type anion channel SLAH4","GO:0016021,GO:0005886,GO:0008308,GO:0006873"
100799846,"LOC100799846","GLYMA_02G208200","protein PHOSPHATE-INDUCED 1",9846,"MSTRG.3313","t40","up",NA,NA
100799857,"LOC100799857","GLYMA_02G029400","zinc finger protein 5",5947,"MSTRG.2067","t40","up",NA,NA
100799947,"LOC100799947","GLYMA_06G310700","WAT1-related protein At5g07050",35229,"MSTRG.11954","t40","up","WAT1-related protein At5g07050","GO:0016021,GO:0005886,GO:0022857"
100799969,"LOC100799969","GLYMA_07G052900","U-box domain-containing protein 44",36769,"MSTRG.12496","t40","up",NA,NA
100799978,"LOC100799978","GLYMA_15G108700","5'-adenylylsulfate reductase 3, chloroplastic",88061,"MSTRG.29884","t40","up","5'-adenylylsulfate reductase 3, chloroplastic","NA"
100799994,"LOC100799994","GLYMA_08G218100","cinnamoyl-CoA reductase 1",46098,"MSTRG.15793","t40","up",NA,NA
100800009,"LOC100800009","GLYMA_01G017800","uncharacterized LOC100800009",581,"MSTRG.252","t40","up",NA,NA
100800017,"LOC100800017","GLYMA_17G064900","probable xyloglucan endotransglucosylase/hydrolase protein 23-like",97485,"MSTRG.33021","t40","up","probable xyloglucan endotransglucosylase/hydrolase protein 23-like","GO:0048046,GO:0004553,GO:0016762,GO:0042546,GO:0071555,GO:0010411"
100800036,"LOC100800036","GLYMA_02G099200, AOC2","allene oxide cyclase 4, chloroplastic-like",7448,"MSTRG.2584","t40","up",NA,NA
100800042,"LOC100800042","GLYMA_10G119300","cucumisin",57696,"MSTRG.19534","t40","up",NA,NA
100800076,"LOC100800076","GLYMA_11G151000","subtilisin inhibitor CLSI-I",65405,"MSTRG.22375","t40","up",NA,NA
100800078,"LOC100800078","GLYMA_11G230300","putative serine/threonine-protein kinase-like protein CCR3",66742,"MSTRG.22753","t40","up",NA,NA
100800095,"LOC100800095","GLYMA_04G044900","zinc finger protein ZAT10",18318,"MSTRG.6328","t40","up",NA,NA
100800161,"LOC100800161","GLYMA_08G130800","E3 ubiquitin-protein ligase RGLG5",44282,"MSTRG.15133","t40","up",NA,NA
100800191,"LOC100800191","GLYMA_17G236900","uncharacterized LOC100800191",101234,"MSTRG.34267","t40","up",NA,NA
100800203,"LOC100800203","GLYMA_02G277300","putative late embryogenesis abundant protein",11192,"MSTRG.3835","t40","up",NA,NA
100800239,"LOC100800239","GLYMA_11G119000","organ-specific protein P4-like",64092,"MSTRG.21901","t40","up",NA,NA
100800289,"LOC100800289","GLYMA_05G196700","protein PSK SIMULATOR 1",27546,"MSTRG.9322","t40","up",NA,NA
100800410,"LOC100800410","GLYMA_18G278800","S-adenosylmethionine decarboxylase proenzyme",107235,"MSTRG.36252","t40","up",NA,NA
100800451,"LOC100800451","GLYMA_20G144600","linoleate 9S-lipoxygenase 5",116364,"MSTRG.39261","t40","up",NA,NA
100800453,"LOC100800453","GLYMA_05G063500","ethylene-responsive transcription factor 5",24562,"MSTRG.8393","t40","up",NA,NA
100800623,"LOC100800623","GLYMA_20G240600","caffeoylshikimate esterase",118419,"MSTRG.40014","t40","up",NA,NA
100800650,"LOC100800650","","probable protein phosphatase 2C 58",34867,"MSTRG.11815","t40","up",NA,NA
100800654,"LOC100800654","GLYMA_13G073900","probable serine/threonine-protein kinase PBL2",74205,"MSTRG.25053","t40","up",NA,NA
100800666,"LOC100800666","GLYMA_07G028300","internalin A",36261,"MSTRG.12296","t40","up",NA,NA
100800674,"LOC100800674","GLYMA_14G041700","NDR1/HIN1-like protein 13",81544,"MSTRG.27756","t40","up",NA,NA
100800709,"LOC100800709","GLYMA_01G204400","protein TIFY 10a",4459,"MSTRG.1483","t40","up",NA,NA
100800788,"LOC100800788","GLYMA_11G036400","ethylene-responsive transcription factor 5-like protein",62438,"MSTRG.21218","t40","up",NA,NA
100800826,"LOC100800826","GLYMA_13G119100","5'-nucleotidase domain-containing protein 4",75246,"MSTRG.25401","t40","up",NA,NA
100800834,"LOC100800834","GLYMA_13G111500","inter alpha-trypsin inhibitor, heavy chain 4",75077,"MSTRG.25339","t40","up",NA,NA
100800843,"LOC100800843","GLYMA_13G340500","ADP,ATP carrier protein 1, mitochondrial",80008,"MSTRG.27157","t40","up",NA,NA
100800887,"LOC100800887","GLYMA_16G003200","YTH domain-containing protein ECT4",91621,"MSTRG.30947","t40","up",NA,NA
100800911,"LOC100800911","GLYMA_01G004200","probable caffeoyl-CoA O-methyltransferase At4g26220",286,"MSTRG.128","t40","up",NA,NA
100800945,"LOC100800945","GLYMA_18G230800","FT-interacting protein 3",106322,"MSTRG.35914","t40","up",NA,NA
100800966,"LOC100800966","GLYMA_11G214500","U-box domain-containing protein",66406,"MSTRG.22622","t40","up",NA,NA
100801021,"LOC100801021","GLYMA_06G087700","protein SAWADEE HOMEODOMAIN HOMOLOG 2",30608,"MSTRG.10446","t40","up",NA,NA
100801071,"LOC100801071","GLYMA_01G118900","probable leucine-rich repeat receptor-like serine/threonine-protein kinase At3g14840",2696,"MSTRG.846","t40","up",NA,NA
100801116,"LOC100801116","GLYMA_02G078200","uncharacterized LOC100801116",6965,"MSTRG.2427","t40","up",NA,NA
100801122,"LOC100801122","GLYMA_03G114700","UPF0481 protein At3g47200",14239,"MSTRG.4773","t40","up",NA,NA
100801229,"LOC100801229","GLYMA_15G048700","pinin",86864,"MSTRG.29428","t40","up",NA,NA
100801298,"LOC100801298","GLYMA_10G023500","uncharacterized LOC100801298",55587,"MSTRG.18942","t40","up",NA,NA
100801339,"LOC100801339","GLYMA_12G073000, MPK3","mitogen-activated protein kinase 3",68940,"MSTRG.23528","t40","up",NA,NA
100801449,"LOC100801449","GLYMA_09G071600","protein TIFY 10A-like",50829,"MSTRG.17341","t40","up",NA,NA
100801515,"LOC100801515","GLYMA_19G259300","probable L-gulonolactone oxidase 6",113157,"MSTRG.38297","t40","up",NA,NA
100801545,"LOC100801545","GLYMA_05G133100","E3 ubiquitin-protein ligase UPL1",26220,"MSTRG.8805","t40","up",NA,NA
100801557,"LOC100801557","GLYMA_06G047600","uncharacterized LOC100801557",29734,"MSTRG.10122","t40","up",NA,NA
100801665,"LOC100801665","GLYMA_02G055000","uncharacterized LOC100801665",6513,"MSTRG.2272","t40","up",NA,NA
100801673,"LOC100801673","GLYMA_03G198600","probable F-box protein At2g36090",15982,"MSTRG.5395","t40","up",NA,NA
100801760,"LOC100801760","GLYMA_07G036700","protein BIG GRAIN 1-like B",36456,"MSTRG.12361","t40","up",NA,NA
100801924,"LOC100801924","GLYMA_06G290000","ethylene-responsive transcription factor 9",34865,"MSTRG.11814","t40","up",NA,NA
100801929,"LOC100801929","","uncharacterized LOC100801929",82269,"MSTRG.28000","t40","up",NA,NA
100801978,"LOC100801978","GLYMA_17G245000","uncharacterized LOC100801978",101377,"MSTRG.34326","t40","up",NA,NA
100802020,"LOC100802020","GLYMA_18G294300","putative glutamine amidotransferase GAT1_2.1",107553,"MSTRG.36377","t40","up",NA,NA
100802048,"LOC100802048","GLYMA_19G028200","membrane-anchored ubiquitin-fold protein 1-like",108342,"MSTRG.36634","t40","up",NA,NA
100802124,"LOC100802124","GLYMA_15G110300","probable WRKY transcription factor 31",88083,"MSTRG.29897","t40","up",NA,NA
100802179,"LOC100802179","GLYMA_02G082500","vacuolar iron transporter homolog 3",7071,"MSTRG.2462","t40","up",NA,NA
100802244,"LOC100802244","GLYMA_20G241800","cationic peroxidase 1",118444,"MSTRG.40025","t40","up",NA,NA
100802250,"LOC100802250","GLYMA_12G054100","cyanogenic beta-glucosidase",68588,"MSTRG.23401","t40","up",NA,NA
100802257,"LOC100802257","GLYMA_05G237200","protein SAR DEFICIENT 1",28525,"MSTRG.9658","t40","up",NA,NA
100802260,"LOC100802260","GLYMA_05G080500","phosphoglycerate mutase-like protein 4",25179,"MSTRG.8526","t40","up",NA,NA
100802275,"LOC100802275","GLYMA_06G135900","uncharacterized LOC100802275",31683,"MSTRG.10855","t40","up",NA,NA
100802333,"LOC100802333","GLYMA_17G124900","high-affinity nitrate transporter 3.1",98768,"MSTRG.33521","t40","up",NA,NA
100802362,"LOC100802362","GLYMA_18G290100","CASP-like protein 4D1",107461,"MSTRG.36346","t40","up",NA,NA
100802372,"LOC100802372","GLYMA_03G249800","histone-lysine N-methyltransferase SUVR4",17051,"MSTRG.5825","t40","up",NA,NA
100802411,"LOC100802411","GLYMA_12G110600","probable polyol transporter 4",69720,"MSTRG.23787","t40","up",NA,NA
100802416,"LOC100802416","GLYMA_12G143000","G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290",70309,"MSTRG.23932","t40","up",NA,NA
100802429,"LOC100802429","GLYMA_05G181900","regulation of nuclear pre-mRNA domain-containing protein 1B",27240,"MSTRG.9203","t40","up",NA,NA
100802452,"LOC100802452","GLYMA_06G290800","transmembrane E3 ubiquitin-protein ligase FLY2",34883,"MSTRG.11820","t40","up",NA,NA
100802504,"LOC100802504","GLYMA_01G027500v4","lipase-like",785,"MSTRG.329","t40","up",NA,NA
100802508,"LOC100802508","GLYMA_09G072000","ethylene-responsive transcription factor ERF017",50833,"MSTRG.17343","t40","up",NA,NA
100802636,"LOC100802636","GLYMA_14G107300","serine/threonine-protein kinase RIPK",83064,"MSTRG.28281","t40","up",NA,NA
100802664,"LOC100802664","","extensin-2-like",49184,"MSTRG.16750","t40","up",NA,NA
100802708,"LOC100802708","","protein ALP1-like",50701,"MSTRG.17303","t40","up",NA,NA
100802714,"LOC100802714","GLYMA_02G210300","uncharacterized LOC100802714",9879,"MSTRG.3323","t40","up",NA,NA
100802739,"HSF-06","GLYMA_03G135800, GmHSF-06","heat stress transcription factor 6",14666,"MSTRG.4923","t40","up",NA,NA
100802800,"LOC100802800","GLYMA_13G112000","protein TIFY 10A-like",75091,"MSTRG.25343","t40","up",NA,NA
100802807,"LOC100802807","GLYMA_06G196700","uncharacterized LOC100802807",33027,"MSTRG.11357","t40","up",NA,NA
100802892,"LOC100802892","GLYMA_18G029300","nematode resistance protein-like HSPRO2",102326,"MSTRG.34708","t40","up",NA,NA
100802939,"LOC100802939","GLYMA_12G027500","uncharacterized LOC100802939",68012,"MSTRG.23202","t40","up",NA,NA
100803024,"LOC100803024","GLYMA_01G222000","mitogen-activated protein kinase 4-like",4853,"MSTRG.1626","t40","up",NA,NA
100803045,"LOC100803045","GLYMA_02G134500","uncharacterized LOC100803045",8193,"MSTRG.2839","t40","up",NA,NA
100803062,"LOC100803062","GLYMA_18G153800","uncharacterized protein At5g65660",104811,"MSTRG.35473","t40","up","uncharacterized protein At5g65660","GO:0016021"
100803091,"LOC100803091","","ethylene-response factor C3-like",111164,"MSTRG.37496","t40","up",NA,NA
100803092,"LOC100803092","GLYMA_19G020700","aldose 1-epimerase-like",108192,"MSTRG.36591","t40","up",NA,NA
100803173,"LOC100803173","GLYMA_15G077100","ethylene-responsive transcription factor 4",87461,"MSTRG.29659","t40","up",NA,NA
100803213,"LOC100803213","GLYMA_09G182400","protein SAR DEFICIENT 1",52915,"MSTRG.17932","t40","up",NA,NA
100803218,"LOC100803218","GLYMA_01G037200","metalloendoproteinase 5-MMP",978,"MSTRG.395","t40","up",NA,NA
100803290,"LOC100803290","GLYMA_04G203100","uncharacterized LOC100803290",21824,"MSTRG.7362","t40","up",NA,NA
100803345,"LOC100803345","GLYMA_07G054000","MYB-like transcription factor 4",36798,"MSTRG.12507","t40","up",NA,NA
100803381,"LOC100803381","GLYMA_01G235600","12-oxophytodienoate reductase 2",5187,"MSTRG.1748","t40","up",NA,NA
100803435,"LOC100803435","GLYMA_11G229900v4","phosphoinositide phospholipase C 6-like",66735,"MSTRG.22749","t40","up",NA,NA
100803537,"LOC100803537","GLYMA_16G189400","transcription factor LAF1",95430,"MSTRG.32220","t40","up",NA,NA
100803550,"LOC100803550","GLYMA_01G232000","ethylene-responsive transcription factor ERF020",5089,"MSTRG.1716","t40","up",NA,NA
100803576,"LOC100803576","GLYMA_09G011200","cytochrome b561 and DOMON domain-containing protein At5g47530",49570,"MSTRG.16880","t40","up",NA,NA
100803619,"LOC100803619","GLYMA_03G038700","peroxidase P7",12645,"MSTRG.4359","t40","up",NA,NA
100803624,"LOC100803624","GLYMA_11G215800","transcription factor MYB20",66428,"MSTRG.22634","t40","up",NA,NA
100803768,"LOC100803768","GLYMA_02G100600","probable lipid-A-disaccharide synthase, mitochondrial",7475,"MSTRG.2597","t40","up",NA,NA
100803784,"LOC100803784","GLYMA_18G021700","protein NRT1/ PTR FAMILY 5.1",102203,"MSTRG.34646","t40","up",NA,NA
100803804,"LOC100803804","GLYMA_11G120200","probable NAD(P)H dehydrogenase (quinone) FQR1-like 2",64108,"MSTRG.21910","t40","up",NA,NA
100803809,"LOC100803809","GLYMA_11G017700","uncharacterized LOC100803809",62041,"MSTRG.21074","t40","up",NA,NA
100803886,"LOC100803886","GLYMA_15G093100","protein TIFY 5A",87766,"MSTRG.29759","t40","up",NA,NA
100803911,"LOC100803911","GLYMA_01G103500","auxin response factor 9",2411,"MSTRG.769","t40","up",NA,NA
100803957,"LOC100803957","GLYMA_10G186700","early nodulin-75-like",59223,"MSTRG.20030","t40","up",NA,NA
100804032,"LOC100804032","GLYMA_06G123500","uncharacterized LOC100804032",31398,"MSTRG.10752","t40","up",NA,NA
100804075,"LOC100804075","GLYMA_08G004300","protein PSK SIMULATOR 1",41580,"MSTRG.14089","t40","up",NA,NA
100804125,"LOC100804125","","uncharacterized LOC100804125",59634,"MSTRG.20170","t40","up",NA,NA
100804202,"LOC100804202","GLYMA_13G157400","uncharacterized LOC100804202",76151,"MSTRG.25742","t40","up",NA,NA
100804277,"LOC100804277","","protein ALP1-like",97220,"MSTRG.32927","t40","up",NA,NA
100804361,"LOC100804361","GLYMA_20G128100","putative UDP-glucose glucosyltransferase",116016,"MSTRG.39137","t40","up",NA,NA
100804384,"LOC100804384","GLYMA_13G112400","ethylene-responsive transcription factor ERF017",75097,"MSTRG.25346","t40","up",NA,NA
100804403,"LOC100804403","GLYMA_06G190800","WRKY transcription factor 72A",32907,"MSTRG.11314","t40","up",NA,NA
100804484,"LOC100804484","GLYMA_03G131000","calmodulin binding protein PICBP",14535,"MSTRG.4889","t40","up",NA,NA
100804548,"LOC100804548","GLYMA_05G034600","calmodulin-binding protein 60 A",23938,"MSTRG.8175","t40","up",NA,NA
100804561,"LOC100804561","GLYMA_13G270100","epidermis-specific secreted glycoprotein EP1",78480,"MSTRG.26612","t40","up",NA,NA
100804630,"LOC100804630","GLYMA_17G141000","uncharacterized LOC100804630",99067,"MSTRG.33642","t40","up",NA,NA
100804712,"LOC100804712","GLYMA_12G100400","vascular-related unknown protein 1",69517,"MSTRG.23723","t40","up",NA,NA
100804867,"LOC100804867","GLYMA_11G137300","E3 ubiquitin-protein ligase RDUF2",64428,"MSTRG.22039","t40","up",NA,NA
100804965,"LOC100804965","GLYMA_16G020500","transcription factor MYC2",91994,"MSTRG.31098","t40","up",NA,NA
100804982,"LOC100804982","GLYMA_17G097000","hypersensitive-induced response protein 1-like",98164,"MSTRG.33278","t40","up",NA,NA
100805024,"LOC100805024","GLYMA_10G039500","uncharacterized LOC100805024",55895,"MSTRG.19059","t40","up",NA,NA
100805036,"LOC100805036","GLYMA_03G054100v4","disease resistance protein RPV1-like",12929,"MSTRG.4434","t40","up",NA,NA
100805151,"LOC100805151","GLYMA_01G030300","protein bfr2",848,"MSTRG.351","t40","up",NA,NA
100805175,"LOC100805175","GLYMA_10G063000","probable 2-oxoglutarate-dependent dioxygenase SLC1",56460,"MSTRG.19233","t40","up",NA,NA
100805186,"LOC100805186","GLYMA_18G153100","inactive rhomboid protein 1-like",104782,"MSTRG.35469","t40","up",NA,NA
100805188,"LOC100805188","GLYMA_18G172600","protein SULFUR DEFICIENCY-INDUCED 1",105195,"MSTRG.35559","t40","up","protein SULFUR DEFICIENCY-INDUCED 1","NA"
100805218,"LOC100805218","GLYMA_19G019200","plasma membrane ATPase 1",108135,"MSTRG.36580","t40","up",NA,NA
100805331,"LOC100805331","GLYMA_08G100400","phospholipase A1-Igamma1, chloroplastic",43586,"MSTRG.14861","t40","up",NA,NA
100805334,"LOC100805334","GLYMA_01G009200","lachrymatory-factor synthase",401,"MSTRG.179","t40","up",NA,NA
100805348,"LOC100805348","GLYMA_17G081200","truncated transcription factor CAULIFLOWER A",97833,"MSTRG.33150","t40","up",NA,NA
100805357,"LOC100805357","GLYMA_09G273500","mannan endo-1,4-beta-mannosidase 6",54742,"MSTRG.18637","t40","up",NA,NA
100805360,"LOC100805360","GLYMA_17G097900","WRKY transcription factor 72A",98189,"MSTRG.33284","t40","up",NA,NA
100805391,"LOC100805391","GLYMA_03G092800","non-specific phospholipase C4",13812,"MSTRG.4649","t40","up",NA,NA
100805529,"LOC100805529","GLYMA_09G210600","disease resistance protein RPM1",53470,"MSTRG.18155","t40","up",NA,NA
100805802,"LOC100805802","GLYMA_13G158200","blue copper protein",76162,"MSTRG.25746","t40","up",NA,NA
100805826,"LOC100805826","","uncharacterized LOC100805826",37650,"MSTRG.12817","t40","up",NA,NA
100805839,"LOC100805839","GLYMA_15G143700","beta-D-xylosidase 1",88676,"MSTRG.30144","t40","up",NA,NA
100805858,"LOC100805858","GLYMA_16G130900","probable serine protease EDA2-like",94354,"MSTRG.31829","t40","up",NA,NA
100805877,"LOC100805877","GLYMA_01G126600","dirigent protein 22",2879,"MSTRG.893","t40","up",NA,NA
100805879,"LOC100805879","GLYMA_16G054700","uncharacterized LOC100805879",92664,"MSTRG.31387","t40","up",NA,NA
100805895,"LOC100805895","GLYMA_09G274000, WRKY","probable WRKY transcription factor 70-like",54752,"MSTRG.18642","t40","up","probable WRKY transcription factor 70-like","GO:0005634,GO:0003700,GO:0043565"
100805926,"LOC100805926","GLYMA_03G153800","cyclin-P3-1",15041,"MSTRG.5048","t40","up",NA,NA
100805941,"LOC100805941","GLYMA_11G120900, HDR","4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic",64124,"MSTRG.21917","t40","up",NA,NA
100805946,"LOC100805946","GLYMA_11G194900","cell division cycle protein 48 homolog",65236,"MSTRG.22316","t40","up","cell division cycle protein 48 homolog","GO:0005829,GO:0005634,GO:0034098,GO:0005524,GO:0016887,GO:0031593,GO:0097352,GO:0071712,GO:0051228,GO:0030970,GO:0030433"
100805954,"LOC100805954","GLYMA_11G077300","calcium-dependent protein kinase 28",63237,"MSTRG.21544","t40","up",NA,NA
100806025,"LOC100806025","GLYMA_07G015800","ABC transporter G family member 36",35965,"MSTRG.12199","t40","up",NA,NA
100806077,"LOC100806077","GLYMA_02G059700","lysM domain receptor-like kinase 4",6610,"MSTRG.2306","t40","up",NA,NA
100806112,"LOC100806112","GLYMA_19G198000","HVA22-like protein j",111918,"MSTRG.37783","t40","up",NA,NA
100806172,"LOC100806172","GLYMA_06G220700","cucumber peeling cupredoxin",33512,"MSTRG.11476","t40","up",NA,NA
100806182,"LOC100806182","GLYMA_14G215800","probable calcium-binding protein CML18",85466,"MSTRG.28931","t40","up",NA,NA
100806204,"LOC100806204","GLYMA_15G052000","high affinity sulfate transporter 2",86932,"MSTRG.29454","t40","up",NA,NA
100806281,"LOC100806281","GLYMA_11G164700","cinnamoyl-CoA reductase 1",65665,"MSTRG.22452","t40","up",NA,NA
100806424,"LOC100806424","GLYMA_09G006700","probable F-box protein At4g22030",49472,"MSTRG.16842","t40","up",NA,NA
100806458,"LOC100806458","GLYMA_03G120000","alpha-L-arabinofuranosidase 1",14337,"MSTRG.4803","t40","up",NA,NA
100806530,"LOC100806530","GLYMA_06G310100","probable carboxylesterase 15",35217,"MSTRG.11946","t40","up",NA,NA
100806588,"LOC100806588","GLYMA_09G242600","ethylene-responsive transcription factor 1",54129,"MSTRG.18390","t40","up",NA,NA
100806599,"LOC100806599","GLYMA_02G295200","protein HOMOLOG OF MAMMALIAN LYST-INTERACTING PROTEIN 5",11526,"MSTRG.3967","t40","up",NA,NA
100806690,"LOC100806690","GLYMA_06G072500","coiled-coil domain-containing protein 93",30266,"MSTRG.10324","t40","up","coiled-coil domain-containing protein 93","NA"
100806731,"LOC100806731","GLYMA_15G263600","uncharacterized LOC100806731",91287,"MSTRG.30824","t40","up",NA,NA
100806737,"LOC100806737","GLYMA_08G004400","MACPF domain-containing protein At4g24290",41584,"MSTRG.14075","t40","up",NA,NA
100806753,"LOC100806753","GLYMA_17G227900","fructan 6-exohydrolase",101026,"MSTRG.34188","t40","up",NA,NA
100806788,"LOC100806788","GLYMA_10G257900, STF-2","zinc finger protein ZAT10",60703,"MSTRG.20573","t40","up",NA,NA
100806797,"LOC100806797","GLYMA_03G1577002","calcium-transporting ATPase 12, plasma membrane-type",15125,"MSTRG.5075","t40","up",NA,NA
100806805,"LOC100806805","GLYMA_03G016300","BON1-associated protein 2",12161,"MSTRG.4205","t40","up",NA,NA
100806935,"LOC100806935","GLYMA_01G127100","dirigent protein 22",2887,"MSTRG.897","t40","up",NA,NA
100806975,"LOC100806975","GLYMA_10G006600, GMMYB29A1","transcription factor MYB4",55228,"MSTRG.18791","t40","up",NA,NA
100806990,"LOC100806990","GLYMA_03G201200","NDR1/HIN1-like protein 10",16018,"MSTRG.5414","t40","up",NA,NA
100807048,"LOC100807048","GLYMA_13G037100","scarecrow-like protein 1",73428,"MSTRG.24785","t40","up",NA,NA
100807098,"LOC100807098","GLYMA_15G170500","putative transcription factor bHLH041",89249,"MSTRG.30318","t40","up",NA,NA
100807117,"LOC100807117","GLYMA_09G270900","calcium-binding protein CAST",54670,"MSTRG.18612","t40","up",NA,NA
100807120,"LOC100807120","GLYMA_17G126400","BTB/POZ and TAZ domain-containing protein 1",98801,"MSTRG.33533","t40","up",NA,NA
100807163,"LOC100807163","GLYMA_11G232200","probable inactive receptor-like protein kinase At3g56050",66774,"MSTRG.22772","t40","up",NA,NA
100807181,"LOC100807181","GLYMA_19G016300","paired amphipathic helix protein Sin3-like 2",108067,"MSTRG.36556","t40","up",NA,NA
100807220,"LOC100806688","","TMV resistance protein N-like",34377,"MSTRG.11668","t40","up",NA,NA
100807221,"LOC100807221","GLYMA_13G208000","probable aspartic proteinase GIP2",77174,"MSTRG.26121","t40","up",NA,NA
100807284,"LOC100807284","GLYMA_01G032300","uncharacterized LOC100807284",900,"MSTRG.366","t40","up",NA,NA
100807334,"LOC100807334","GLYMA_03G016400","uncharacterized LOC100807334",12162,"MSTRG.4206","t40","up",NA,NA
100807339,"LOC100807339","GLYMA_11G195800","P-loop NTPase domain-containing protein LPA1 homolog 1",65260,"MSTRG.22321","t40","up",NA,NA
100807421,"LOC100807421","GLYMA_14G053600","peroxidase P7",81812,"MSTRG.27837","t40","up",NA,NA
100807425,"LOC100807425","GLYMA_15G247600","disease resistance protein UNI",90984,"MSTRG.30723","t40","up",NA,NA
100807466,"DIR22","GLYMA_01G127200, GmDIR22","dirigent protein 22",2889,"MSTRG.898","t40","up",NA,NA
100807515,"LOC100807515","GLYMA_18G233500","U-box domain-containing protein 33",106369,"MSTRG.35930","t40","up",NA,NA
